Time,Velocity,GForce,TWR,Mass,AltitudeFromTerrain,DownrangeDistance,Latitude,Apoapsis,Periapsis,OrbitalVelocity,
3345,1169,0,0,6.89,3459041.11,1069.64,-0.58,13637462,143169,1126,
3349,1170,0,0,6.89,3462971.07,1069.26,-0.58,13637462,143169,1126,
3355,1170,0,0,6.89,3468861.82,1068.7,-0.58,13637462,143169,1124,
3359,1171,0,0,6.89,3472786.2,1068.32,-0.58,13637462,143169,1124,
3365,1171,0,0,6.89,3478668.61,1067.76,-0.58,13637462,143169,1123,
3369,1172,0,0,6.89,3482587.43,1067.38,-0.58,13637462,143169,1122,
3375,1172,0,0,6.89,3488461.52,1066.81,-0.58,13637462,143169,1121,
3379,1173,0,0,6.89,3492374.81,1066.43,-0.58,13637462,143169,1120,
3385,1174,0,0,6.89,3498240.6,1065.86,-0.58,13637462,143169,1119,
3391,1174,0,0,6.89,3504101.44,1065.29,-0.58,13637462,143169,1118,
3395,1175,0,0,6.89,3508005.91,1064.91,-0.58,13637462,143169,1117,
3401,1175,0,0,6.89,3513858.5,1064.34,-0.58,13637462,143169,1116,
3407,1176,0,0,6.89,3519706.15,1063.76,-0.58,13637462,143169,1115,
3411,1177,0,0,6.89,3523601.85,1063.38,-0.58,13637462,143169,1114,
3417,1177,0,0,6.89,3529441.31,1062.8,-0.58,13637462,143169,1113,
3421,1178,0,0,6.89,3533331.56,1062.41,-0.58,13637462,143169,1112,
3427,1179,0,0,6.89,3539162.84,1061.83,-0.58,13637462,143169,1111,
3431,1179,0,0,6.89,3543047.65,1061.45,-0.58,13637462,143169,1111,
3437,1180,0,0,6.89,3548870.8,1060.86,-0.58,13637462,143169,1109,
3443,1180,0,0,6.89,3554689.07,1060.28,-0.58,13637462,143169,1108,
3447,1181,0,0,6.89,3558565.22,1059.89,-0.58,13637462,143169,1108,
3451,1181,0,0,6.89,3562439.21,1059.5,-0.58,13637462,143169,1107,
3457,1182,0,0,6.89,3568246.16,1058.92,-0.58,13637462,143169,1106,
3463,1183,0,0,6.89,3574048.27,1058.33,-0.58,13637462,143169,1105,
3467,1183,0,0,6.89,3577913.66,1057.94,-0.58,13637462,143169,1104,
3473,1184,0,0,6.89,3583707.73,1057.35,-0.58,13637462,143169,1103,
3479,1185,0,0,6.89,3589496.99,1056.76,-0.58,13637462,143169,1102,
3483,1185,0,0,6.89,3593353.83,1056.36,-0.58,13637462,143169,1101,
3489,1186,0,0,6.89,3599135.09,1055.77,-0.57,13637462,143169,1100,
3493,1187,0,0,6.89,3602986.61,1055.37,-0.57,13637462,143169,1100,
3499,1187,0,0,6.89,3608759.9,1054.78,-0.57,13637462,143169,1099,
3503,1188,0,0,6.89,3612606.11,1054.38,-0.57,13637462,143169,1098,
3509,1189,0,0,6.89,3618371.46,1053.78,-0.57,13637462,143169,1097,
3517,1190,0,0,6.89,3626051.21,1052.98,-0.57,13637462,143169,1095,
3523,1191,0,0,6.89,3631805.48,1052.38,-0.57,13637462,143169,1094,
3529,1191,0,0,6.89,3637555.03,1051.78,-0.57,13637462,143169,1093,
3535,1192,0,0,6.89,3643299.86,1051.18,-0.57,13637462,143169,1092,
3541,1193,0,0,6.89,3649039.98,1050.58,-0.57,13637462,143169,1091,
3547,1194,0,0,6.89,3654775.39,1049.97,-0.57,13637462,143169,1090,
3553,1195,0,0,6.89,3660506.12,1049.37,-0.57,13637462,143169,1089,
3557,1195,0,0,6.89,3664324,1048.96,-0.57,13637462,143169,1089,
3563,1196,0,0,6.89,3670046.93,1048.35,-0.57,13637462,143169,1087,
3567,1196,0,0,6.89,3673859.62,1047.95,-0.57,13637462,143169,1087,
3573,1197,0,0,6.89,3679574.78,1047.34,-0.57,13637462,143169,1086,
3579,1198,0,0,6.89,3685285.28,1046.73,-0.57,13637462,143169,1085,
3583,1199,0,0,6.89,3689089.71,1046.32,-0.57,13637462,143169,1084,
3589,1199,0,0,6.89,3694792.48,1045.71,-0.57,13637462,143169,1083,
3593,1200,0,0,6.89,3698591.76,1045.3,-0.57,13637462,143169,1082,
3599,1201,0,0,6.89,3704286.83,1044.68,-0.57,13637462,143169,1081,
3603,1201,0,0,6.89,3708080.99,1044.27,-0.57,13637462,143169,1081,
3609,1202,0,0,6.89,3713768.38,1043.65,-0.57,13637462,143169,1080,
3613,1203,0,0,6.89,3717557.42,1043.24,-0.57,13637462,143169,1079,
3619,1204,0,0,6.89,3723237.16,1042.62,-0.57,13637462,143169,1078,
3623,1204,0,0,6.89,3727021.11,1042.21,-0.57,13637462,143169,1077,
3629,1205,0,0,6.89,3732693.22,1041.59,-0.57,13637462,143169,1076,
3633,1206,0,0,6.89,3736472.09,1041.17,-0.57,13637462,143169,1076,
3639,1206,0,0,6.89,3742136.6,1040.55,-0.57,13637462,143169,1075,
3643,1207,0,0,6.89,3745910.41,1040.14,-0.57,13637462,143169,1074,
3649,1208,0,0,6.89,3751567.34,1039.51,-0.57,13637462,143169,1073,
3655,1209,0,0,6.89,3757219.74,1038.89,-0.57,13637462,143169,1072,
3661,1210,0,0,6.89,3762867.61,1038.26,-0.57,13637462,143169,1071,
3665,1210,0,0,6.89,3766630.35,1037.84,-0.57,13637462,143169,1071,
3671,1211,0,0,6.89,3772270.7,1037.21,-0.57,13637462,143169,1070,
3675,1212,0,0,6.89,3776028.43,1036.79,-0.57,13637462,143169,1069,
3681,1212,0,0,6.89,3781661.28,1036.16,-0.56,13637462,143169,1068,
3687,1213,0,0,6.89,3787289.64,1035.53,-0.56,13637462,143169,1067,
3691,1214,0,0,6.89,3791039.4,1035.11,-0.56,13637462,143169,1066,
3697,1215,0,0,6.89,3796660.3,1034.48,-0.56,13637462,143169,1065,
3703,1216,0,0,6.89,3802276.74,1033.84,-0.56,13637462,143169,1064,
3709,1217,0,0,6.89,3807888.72,1033.21,-0.56,13637462,143169,1063,
3717,1218,0,0,6.89,3815364.46,1032.36,-0.56,13637462,143169,1062,
3725,1219,0,0,6.89,3822832.3,1031.51,-0.56,13637462,143169,1061,
3733,1220,0,0,6.89,3830292.29,1030.66,-0.56,13637462,143169,1060,
3741,1221,0,0,6.89,3837744.42,1029.8,-0.56,13637462,143169,1058,
3747,1222,0,0,6.89,3843328.39,1029.16,-0.56,13637462,143169,1057,
3753,1223,0,0,6.89,3848907.97,1028.52,-0.56,13637462,143169,1056,
3759,1224,0,0,6.89,3854483.16,1027.87,-0.56,13637462,143169,1056,
3765,1225,0,0,6.89,3860053.98,1027.23,-0.56,13637462,143169,1055,
3771,1226,0,0,6.89,3865620.43,1026.58,-0.56,13637462,143169,1054,
3777,1227,0,0,6.89,3871182.52,1025.94,-0.56,13637462,143169,1053,
3783,1228,0,0,6.89,3876740.26,1025.29,-0.56,13637462,143169,1052,
3787,1228,0,0,6.89,3880443.01,1024.86,-0.56,13637462,143169,1051,
3793,1229,0,0,6.89,3885993.52,1024.21,-0.56,13637462,143169,1050,
3797,1230,0,0,6.89,3889691.45,1023.77,-0.56,13637462,143169,1050,
3803,1231,0,0,6.89,3895234.75,1023.12,-0.56,13637462,143169,1049,
3807,1232,0,0,6.89,3898927.88,1022.69,-0.56,13637462,143169,1048,
3813,1232,0,0,6.89,3904464,1022.03,-0.56,13637462,143169,1047,
3819,1233,0,0,6.89,3909995.81,1021.38,-0.56,13637462,143169,1046,
3825,1234,0,0,6.89,3915523.33,1020.72,-0.56,13637462,143169,1045,
3829,1235,0,0,6.89,3919205.96,1020.29,-0.56,13637462,143169,1045,
3835,1236,0,0,6.89,3924726.34,1019.63,-0.56,13637462,143169,1044,
3841,1237,0,0,6.89,3930242.45,1018.97,-0.56,13637462,143169,1043,
3845,1237,0,0,6.89,3933917.49,1018.54,-0.56,13637462,143169,1042,
3851,1238,0,0,6.89,3939426.5,1017.88,-0.56,13637462,143169,1041,
3857,1239,0,0,6.89,3944931.26,1017.22,-0.56,13637462,143169,1040,
3861,1240,0,0,6.89,3948598.75,1016.78,-0.56,13637462,143169,1040,
3867,1241,0,0,6.89,3954096.44,1016.11,-0.56,13637462,143169,1039,
3873,1242,0,0,6.89,3959589.91,1015.45,-0.56,13637462,143169,1038,
3879,1243,0,0,6.89,3965079.15,1014.79,-0.55,13637462,143169,1037,
3883,1244,0,0,6.89,3968736.31,1014.35,-0.55,13637462,143169,1037,
3889,1245,0,0,6.89,3974218.54,1013.68,-0.55,13637462,143169,1036,
3895,1246,0,0,6.89,3979696.56,1013.02,-0.55,13637462,143169,1035,
3899,1246,0,0,6.89,3983346.25,1012.57,-0.55,13637462,143169,1034,
3905,1247,0,0,6.89,3988817.3,1011.9,-0.55,13637462,143169,1033,
3909,1248,0,0,6.89,3992462.34,1011.46,-0.55,13637462,143169,1033,
3915,1249,0,0,6.89,3997926.43,1010.79,-0.55,13637462,143169,1032,
3923,1250,0,0,6.89,4005205.39,1009.9,-0.55,13637462,143169,1031,
3929,1251,0,0,6.89,4010659.77,1009.23,-0.55,13637462,143169,1030,
3935,1252,0,0,6.89,4016110,1008.55,-0.55,13637462,143169,1029,
3941,1253,0,0,6.89,4021556.09,1007.88,-0.55,13637462,143169,1028,
3947,1254,0,0,6.89,4026998.04,1007.21,-0.55,13637462,143169,1027,
3953,1255,0,0,6.89,4032435.87,1006.53,-0.55,13637462,143169,1026,
3959,1256,0,0,6.89,4037869.58,1005.86,-0.55,13637462,143169,1025,
3965,1257,0,0,6.89,4043299.18,1005.18,-0.55,13637462,143169,1025,
3971,1258,0,0,6.89,4048724.68,1004.5,-0.55,13637462,143169,1024,
3977,1259,0,0,6.89,4054146.08,1003.83,-0.55,13637462,143169,1023,
3983,1260,0,0,6.89,4059563.39,1003.15,-0.55,13637462,143169,1022,
3989,1261,0,0,6.89,4064976.62,1002.47,-0.55,13637462,143169,1021,
3995,1262,0,0,6.89,4070385.78,1001.79,-0.55,13637462,143169,1020,
4001,1263,0,0,6.89,4075790.88,1001.11,-0.55,13637462,143169,1019,
4005,1264,0,0,6.89,4079392.02,1000.65,-0.55,13637462,143169,1019,
4011,1265,0,0,6.89,4084790.35,999.97,-0.55,13637462,143169,1018,
4017,1266,0,0,6.89,4090184.64,999.28,-0.55,13637462,143169,1017,
4023,1267,0,0,6.89,4095574.89,998.6,-0.55,13637462,143169,1016,
4029,1268,0,0,6.89,4100961.11,997.92,-0.55,13637462,143169,1015,
4033,1268,0,0,6.89,4104549.69,997.46,-0.55,13637462,143169,1015,
4039,1269,0,0,6.89,4109929.2,996.77,-0.55,13637462,143169,1014,
4045,1270,0,0,6.89,4115304.7,996.08,-0.55,13637462,143169,1013,
4049,1271,0,0,6.89,4118886.15,995.62,-0.55,13637462,143169,1013,
4055,1272,0,0,6.89,4124254.98,994.94,-0.55,13637462,143169,1012,
4059,1273,0,0,6.89,4127831.98,994.48,-0.55,13637462,143169,1011,
4065,1274,0,0,6.89,4133194.16,993.79,-0.55,13637462,143169,1010,
4071,1275,0,0,6.89,4138552.36,993.09,-0.55,13637462,143169,1010,
4077,1276,0,0,6.89,4143906.58,992.4,-0.55,13637462,143169,1009,
4081,1277,0,0,6.89,4147473.86,991.94,-0.55,13637462,143169,1008,
4087,1278,0,0,6.89,4152821.48,991.25,-0.55,13637462,143169,1007,
4093,1279,0,0,6.89,4158165.14,990.55,-0.54,13637462,143169,1006,
4099,1280,0,0,6.89,4163504.85,989.86,-0.54,13637462,143169,1006,
4105,1281,0,0,6.89,4168840.62,989.16,-0.54,13637462,143169,1005,
4111,1282,0,0,6.89,4174172.46,988.47,-0.54,13637462,143169,1004,
4119,1283,0,0,6.89,4181275.46,987.54,-0.54,13637462,143169,1003,
4127,1285,0,0,6.89,4188371.5,986.61,-0.54,13637462,143169,1002,
4133,1286,0,0,6.89,4193688.97,985.91,-0.54,13637462,143169,1001,
4139,1287,0,0,6.89,4199002.54,985.21,-0.54,13637462,143169,1000,
4145,1288,0,0,6.89,4204312.21,984.51,-0.54,13637462,143169,999,
4151,1289,0,0,6.89,4209617.99,983.8,-0.54,13637462,143169,999,
4155,1290,0,0,6.89,4213153.02,983.34,-0.54,13637462,143169,998,
4161,1291,0,0,6.89,4218452.34,982.63,-0.54,13637462,143169,997,
4165,1291,0,0,6.89,4221983.07,982.16,-0.54,13637462,143169,997,
4171,1292,0,0,6.89,4227275.94,981.46,-0.54,13637462,143169,996,
4177,1293,0,0,6.89,4232564.95,980.75,-0.54,13637462,143169,995,
4181,1294,0,0,6.89,4236088.81,980.28,-0.54,13637462,143169,995,
4187,1295,0,0,6.89,4241371.41,979.58,-0.54,13637462,143169,994,
4193,1296,0,0,6.89,4246650.16,978.87,-0.54,13637462,143169,993,
4199,1297,0,0,6.89,4251925.07,978.16,-0.54,13637462,143169,992,
4203,1298,0,0,6.89,4255439.56,977.69,-0.54,13637462,143169,992,
4209,1299,0,0,6.89,4260708.1,976.98,-0.54,13637462,143169,991,
4215,1300,0,0,6.89,4265972.82,976.27,-0.54,13637462,143169,990,
4219,1301,0,0,6.89,4269480.52,975.8,-0.54,13637462,143169,989,
4225,1302,0,0,6.89,4274738.89,975.09,-0.54,13637462,143169,989,
4229,1303,0,0,6.89,4278242.36,974.61,-0.54,13637462,143169,988,
4235,1304,0,0,6.89,4283494.41,973.9,-0.54,13637462,143169,987,
4241,1305,0,0,6.89,4288742.66,973.19,-0.54,13637462,143169,987,
4245,1306,0,0,6.89,4292239.4,972.71,-0.54,13637462,143169,986,
4251,1307,0,0,6.89,4297481.35,972,-0.54,13637462,143169,985,
4255,1307,0,0,6.89,4300973.89,971.52,-0.54,13637462,143169,985,
4261,1308,0,0,6.89,4306209.57,970.81,-0.54,13637462,143169,984,
4267,1309,0,0,6.89,4311441.48,970.09,-0.54,13637462,143169,983,
4273,1311,0,0,6.89,4316669.63,969.38,-0.54,13637462,143169,982,
4279,1312,0,0,6.89,4321894.04,968.66,-0.54,13637462,143169,982,
4285,1313,0,0,6.89,4327114.71,967.94,-0.54,13637462,143169,981,
4291,1314,0,0,6.89,4332331.64,967.22,-0.54,13637462,143169,980,
4297,1315,0,0,6.89,4337544.84,966.5,-0.54,13637462,143169,979,
4303,1316,0,0,6.89,4342754.32,965.78,-0.54,13637462,143169,979,
4311,1317,0,0,6.89,4349694.51,964.82,-0.54,13637462,143169,978,
4319,1319,0,0,6.89,4356628.11,963.86,-0.54,13637462,143169,976,
4325,1320,0,0,6.89,4361823.99,963.14,-0.53,13637462,143169,976,
4331,1321,0,0,6.89,4367016.18,962.41,-0.53,13637462,143169,975,
4337,1322,0,0,6.89,4372204.68,961.69,-0.53,13637462,143169,974,
4343,1323,0,0,6.89,4377389.5,960.96,-0.53,13637462,143169,973,
4347,1324,0,0,6.89,4380844,960.48,-0.53,13637462,143169,973,
4353,1325,0,0,6.89,4386022.7,959.75,-0.53,13637462,143169,972,
4359,1326,0,0,6.89,4391197.73,959.03,-0.53,13637462,143169,971,
4363,1327,0,0,6.89,4394645.71,958.54,-0.53,13637462,143169,971,
4367,1328,0,0,6.89,4398092.08,958.06,-0.53,13637462,143169,970,
4373,1329,0,0,6.89,4403258.58,957.33,-0.53,13637462,143169,970,
4379,1330,0,0,6.89,4408421.44,956.6,-0.53,13637462,143169,969,
4383,1331,0,0,6.89,4411861.32,956.11,-0.53,13637462,143169,968,
4389,1332,0,0,6.89,4417018.12,955.38,-0.53,13637462,143169,968,
4395,1333,0,0,6.89,4422171.28,954.65,-0.53,13637462,143169,967,
4401,1334,0,0,6.89,4427320.83,953.92,-0.53,13637462,143169,966,
4405,1335,0,0,6.89,4430751.85,953.44,-0.53,13637462,143169,966,
4411,1336,0,0,6.89,4435895.37,952.7,-0.53,13637462,143169,965,
4417,1337,0,0,6.89,4441035.28,951.97,-0.53,13637462,143169,964,
4421,1338,0,0,6.89,4444459.88,951.48,-0.53,13637462,143169,964,
4427,1339,0,0,6.89,4449593.8,950.75,-0.53,13637462,143169,963,
4433,1340,0,0,6.89,4454724.12,950.01,-0.53,13637462,143169,962,
4439,1341,0,0,6.89,4459850.86,949.28,-0.53,13637462,143169,961,
4445,1342,0,0,6.89,4464974.01,948.54,-0.53,13637462,143169,961,
4451,1343,0,0,6.89,4470093.6,947.8,-0.53,13637462,143169,960,
4459,1345,0,0,6.89,4476914.16,946.82,-0.53,13637462,143169,959,
4465,1346,0,0,6.89,4482025.43,946.08,-0.53,13637462,143169,958,
4471,1347,0,0,6.89,4487133.14,945.35,-0.53,13637462,143169,958,
4477,1348,0,0,6.89,4492237.31,944.61,-0.53,13637462,143169,957,
4483,1349,0,0,6.89,4497337.93,943.87,-0.53,13637462,143169,956,
4489,1350,0,0,6.89,4502435.01,943.13,-0.53,13637462,143169,955,
4497,1352,0,0,6.89,4509225.63,942.14,-0.53,13637462,143169,954,
4505,1353,0,0,6.89,4516009.99,941.15,-0.53,13637462,143169,953,
4511,1355,0,0,6.89,4521094.15,940.41,-0.53,13637462,143169,953,
4517,1356,0,0,6.89,4526174.81,939.66,-0.53,13637462,143169,952,
4523,1357,0,0,6.89,4531251.96,938.92,-0.53,13637462,143169,951,
4529,1358,0,0,6.89,4536325.6,938.17,-0.53,13637462,143169,951,
4535,1359,0,0,6.89,4541395.76,937.43,-0.53,13637462,143169,950,
4539,1360,0,0,6.89,4544773.92,936.93,-0.53,13637462,143169,949,
4545,1361,0,0,6.89,4549838.27,936.19,-0.53,13637462,143169,949,
4549,1362,0,0,6.89,4553212.57,935.69,-0.53,13637462,143169,948,
4555,1363,0,0,6.89,4558271.12,934.94,-0.53,13637462,143169,948,
4561,1364,0,0,6.89,4563326.2,934.19,-0.52,13637462,143169,947,
4567,1365,0,0,6.89,4568377.81,933.44,-0.52,13637462,143169,946,
4571,1366,0,0,6.89,4571743.63,932.95,-0.52,13637462,143169,946,
4577,1367,0,0,6.89,4576789.49,932.2,-0.52,13637462,143169,945,
4581,1368,0,0,6.89,4580151.47,931.7,-0.52,13637462,143169,944,
4587,1369,0,0,6.89,4585191.58,930.95,-0.52,13637462,143169,944,
4591,1370,0,0,6.89,4588549.74,930.45,-0.52,13637462,143169,943,
4597,1371,0,0,6.89,4593584.12,929.69,-0.52,13637462,143169,943,
4603,1372,0,0,6.89,4598615.06,928.94,-0.52,13637462,143169,942,
4607,1373,0,0,6.89,4601967.12,928.44,-0.52,13637462,143169,941,
4613,1374,0,0,6.89,4606992.36,927.69,-0.52,13637462,143169,941,
4619,1375,0,0,6.89,4612014.18,926.93,-0.52,13637462,143169,940,
4623,1376,0,0,6.89,4615360.17,926.43,-0.52,13637462,143169,940,
4629,1377,0,0,6.89,4620376.31,925.68,-0.52,13637462,143169,939,
4633,1378,0,0,6.89,4623718.51,925.17,-0.52,13637462,143169,938,
4639,1379,0,0,6.89,4628728.98,924.42,-0.52,13637462,143169,938,
4645,1380,0,0,6.89,4633736.05,923.66,-0.52,13637462,143169,937,
4651,1381,0,0,6.89,4638739.74,922.91,-0.52,13637462,143169,936,
4657,1382,0,0,6.89,4643740.04,922.15,-0.52,13637462,143169,936,
4661,1383,0,0,6.89,4647071.7,921.65,-0.52,13637462,143169,935,
4667,1384,0,0,6.89,4652066.38,920.89,-0.52,13637462,143169,935,
4673,1385,0,0,6.89,4657057.68,920.13,-0.52,13637462,143169,934,
4681,1387,0,0,6.89,4663707.53,919.12,-0.52,13637462,143169,933,
4687,1388,0,0,6.89,4668690.99,918.36,-0.52,13637462,143169,932,
4693,1389,0,0,6.89,4673671.11,917.6,-0.52,13637462,143169,932,
4699,1390,0,0,6.89,4678647.87,916.84,-0.52,13637462,143169,931,
4705,1391,0,0,6.89,4683621.3,916.08,-0.52,13637462,143169,930,
4711,1393,0,0,6.89,4688591.38,915.31,-0.52,13637462,143169,930,
4717,1394,0,0,6.89,4693558.14,914.55,-0.52,13637462,143169,929,
4723,1395,0,0,6.89,4698521.57,913.79,-0.52,13637462,143169,928,
4729,1396,0,0,6.89,4703481.68,913.02,-0.52,13637462,143169,928,
4733,1397,0,0,6.89,4706786.57,912.52,-0.52,13637462,143169,927,
4739,1398,0,0,6.89,4711741.16,911.75,-0.52,13637462,143169,926,
4745,1399,0,0,6.89,4716692.44,910.99,-0.52,13637462,143169,926,
4749,1400,0,0,6.89,4719991.45,910.48,-0.52,13637462,143169,925,
4755,1401,0,0,6.89,4724937.23,909.71,-0.52,13637462,143169,925,
4761,1402,0,0,6.89,4729879.71,908.94,-0.52,13637462,143169,924,
4765,1403,0,0,6.89,4733172.87,908.43,-0.52,13637462,143169,924,
4771,1404,0,0,6.89,4738109.87,907.67,-0.52,13637462,143169,923,
4777,1405,0,0,6.89,4743043.59,906.9,-0.52,13637462,143169,922,
4783,1406,0,0,6.89,4747974.03,906.13,-0.52,13637462,143169,922,
4787,1407,0,0,6.89,4751259.18,905.62,-0.52,13637462,143169,921,
4793,1408,0,0,6.89,4756184.17,904.85,-0.52,13637462,143169,920,
4797,1409,0,0,6.89,4759465.69,904.33,-0.52,13637462,143169,920,
4803,1410,0,0,6.89,4764385.25,903.57,-0.52,13637462,143169,919,
4809,1411,0,0,6.89,4769301.55,902.79,-0.52,13637462,143169,919,
4813,1412,0,0,6.89,4772577.28,902.28,-0.52,13637462,143169,918,
4819,1413,0,0,6.89,4777488.18,901.51,-0.51,13637462,143169,918,
4825,1415,0,0,6.89,4782395.83,900.74,-0.51,13637462,143169,917,
4829,1415,0,0,6.89,4785665.79,900.22,-0.51,13637462,143169,917,
4835,1417,0,0,6.89,4790568.05,899.45,-0.51,13637462,143169,916,
4839,1417,0,0,6.89,4793834.43,898.93,-0.51,13637462,143169,915,
4845,1418,0,0,6.89,4798731.31,898.16,-0.51,13637462,143169,915,
4849,1419,0,0,6.89,4801994.1,897.65,-0.51,13637462,143169,914,
4855,1420,0,0,6.89,4806885.62,896.87,-0.51,13637462,143169,914,
4863,1422,0,0,6.89,4813402.64,895.84,-0.51,13637462,143169,913,
4869,1423,0,0,6.89,4818286.67,895.06,-0.51,13637462,143169,912,
4875,1424,0,0,6.89,4823167.49,894.29,-0.51,13637462,143169,912,
4883,1426,0,0,6.89,4829670.28,893.25,-0.51,13637462,143169,911,
4889,1427,0,0,6.89,4834543.65,892.47,-0.51,13637462,143169,910,
4895,1428,0,0,6.89,4839413.84,891.7,-0.51,13637462,143169,909,
4901,1429,0,0,6.89,4844280.84,890.92,-0.51,13637462,143169,909,
4907,1431,0,0,6.89,4849144.67,890.14,-0.51,13637462,143169,908,
4913,1432,0,0,6.89,4854005.33,889.36,-0.51,13637462,143169,908,
4917,1432,0,0,6.89,4857244.01,888.84,-0.51,13637462,143169,907,
4923,1434,0,0,6.89,4862099.39,888.06,-0.51,13637462,143169,906,
4927,1434,0,0,6.89,4865334.55,887.54,-0.51,13637462,143169,906,
4933,1436,0,0,6.89,4870184.67,886.76,-0.51,13637462,143169,905,
4937,1436,0,0,6.89,4873416.33,886.24,-0.51,13637462,143169,905,
4943,1438,0,0,6.89,4878261.2,885.46,-0.51,13637462,143169,904,
4949,1439,0,0,6.89,4883102.92,884.68,-0.51,13637462,143169,904,
4955,1440,0,0,6.89,4887941.51,883.89,-0.51,13637462,143169,903,
4959,1441,0,0,6.89,4891165.49,883.37,-0.51,13637462,143169,903,
4965,1442,0,0,6.89,4895998.85,882.59,-0.51,13637462,143169,902,
4971,1443,0,0,6.89,4900829.08,881.8,-0.51,13637462,143169,901,
4975,1444,0,0,6.89,4904047.5,881.28,-0.51,13637462,143169,901,
4981,1445,0,0,6.89,4908872.54,880.5,-0.51,13637462,143169,900,
4987,1446,0,0,6.89,4913694.45,879.71,-0.51,13637462,143169,900,
4993,1447,0,0,6.89,4918513.26,878.93,-0.51,13637462,143169,899,
4997,1448,0,0,6.89,4921724.07,878.4,-0.51,13637462,143169,899,
5003,1449,0,0,6.89,4926537.71,877.62,-0.51,13637462,143169,898,
5009,1450,0,0,6.89,4931348.24,876.83,-0.51,13637462,143169,897,
5015,1452,0,0,6.89,4936155.68,876.04,-0.51,13637462,143169,897,
5021,1453,0,0,6.89,4940960.03,875.26,-0.51,13637462,143169,896,
5027,1454,0,0,6.89,4945761.3,874.47,-0.51,13637462,143169,896,
5031,1455,0,0,6.89,4948960.43,873.94,-0.51,13637462,143169,895,
5037,1456,0,0,6.89,4953756.56,873.15,-0.51,13637462,143169,895,
5045,1458,0,0,6.89,4960146.62,872.1,-0.51,13637462,143169,894,
5051,1459,0,0,6.89,4964935.59,871.31,-0.51,13637462,143169,893,
5057,1460,0,0,6.89,4969721.49,870.52,-0.51,13637462,143169,893,
5063,1461,0,0,6.89,4974504.34,869.73,-0.51,13637462,143169,892,
5069,1462,0,0,6.89,4979284.13,868.94,-0.51,13637462,143169,891,
5075,1463,0,0,6.89,4984060.87,868.15,-0.51,13637462,143169,891,
5081,1465,0,0,6.89,4988834.57,867.36,-0.51,13637462,143169,890,
5087,1466,0,0,6.89,4993605.22,866.56,-0.5,13637462,143169,890,
5093,1467,0,0,6.89,4998372.84,865.77,-0.5,13637462,143169,889,
5097,1468,0,0,6.89,5001549.56,865.24,-0.5,13637462,143169,889,
5103,1469,0,0,6.89,5006312.13,864.45,-0.5,13637462,143169,888,
5109,1470,0,0,6.89,5011071.66,863.65,-0.5,13637462,143169,887,
5115,1471,0,0,6.89,5015828.18,862.86,-0.5,13637462,143169,887,
5121,1472,0,0,6.89,5020581.68,862.07,-0.5,13637462,143169,886,
5125,1473,0,0,6.89,5023749,861.54,-0.5,13637462,143169,886,
5131,1474,0,0,6.89,5028497.48,860.74,-0.5,13637462,143169,885,
5137,1476,0,0,6.89,5033242.96,859.94,-0.5,13637462,143169,885,
5143,1477,0,0,6.89,5037985.43,859.15,-0.5,13637462,143169,884,
5147,1478,0,0,6.89,5041145.41,858.62,-0.5,13637462,143169,884,
5153,1479,0,0,6.89,5045882.89,857.82,-0.5,13637462,143169,883,
5159,1480,0,0,6.89,5050617.38,857.02,-0.5,13637462,143169,882,
5165,1481,0,0,6.89,5055348.88,856.22,-0.5,13637462,143169,882,
5173,1483,0,0,6.89,5061652.91,855.16,-0.5,13637462,143169,881,
5179,1484,0,0,6.89,5066377.46,854.36,-0.5,13637462,143169,880,
5183,1485,0,0,6.89,5069525.51,853.83,-0.5,13637462,143169,880,
5187,1486,0,0,6.89,5072672.23,853.29,-0.5,13637462,143169,880,
5191,1486,0,0,6.89,5075817.64,852.76,-0.5,13637462,143169,879,
5195,1487,0,0,6.89,5078961.73,852.23,-0.5,13637462,143169,879,
5199,1488,0,0,6.89,5082104.51,851.69,-0.5,13637462,143169,878,
5203,1489,0,0,6.89,5085245.97,851.16,-0.5,13637462,143169,878,
5207,1489,0,0,6.89,5088386.12,850.63,-0.5,13637462,143169,878,
5211,1490,0,0,6.89,5091524.95,850.09,-0.5,13637462,143169,877,
5217,1491,0,0,6.89,5096230.74,849.29,-0.5,13637462,143169,877,
5221,1492,0,0,6.89,5099366.3,848.76,-0.5,13637462,143169,876,
5225,1493,0,0,6.89,5102500.55,848.22,-0.5,13637462,143169,876,
5229,1494,0,0,6.89,5105633.49,847.69,-0.5,13637462,143169,875,
5233,1495,0,0,6.89,5108765.13,847.15,-0.5,13637462,143169,875,
5237,1495,0,0,6.89,5111895.46,846.61,-0.5,13637462,143169,875,
5241,1496,0,0,6.89,5115024.49,846.08,-0.5,13637462,143169,874,
5245,1497,0,0,6.89,5118152.21,845.54,-0.5,13637462,143169,874,
5247,1497,0,0,6.89,5119715.59,845.28,-0.5,13637462,143169,874,
5251,1498,0,0,6.89,5122841.36,844.74,-0.5,13637462,143169,873,
5255,1499,0,0,6.89,5125965.83,844.2,-0.5,13637462,143169,873,
5259,1500,0,0,6.89,5129089.01,843.67,-0.5,13637462,143169,873,
5261,1500,0,0,6.89,5130650.11,843.4,-0.5,13637462,143169,872,
5265,1501,0,0,6.89,5133771.34,842.86,-0.5,13637462,143169,872,
